rocket_length_cm,rocket_diameter_cm,total_mass_g,motor_type,thrust_N,burn_time_s,wind_speed_mps,angle_of_launch_deg,center_of_mass_cm,center_of_pressure_cm,stable
29.87435501814388,6.664551453037018,707.3090840523822,1,80.54248568666503,2.4828880691778332,3.8409480008458456,91.56472583347325,79.50869340519233,-18.404206545241166,0
94.49526827236198,5.638310172488418,1556.6228983656576,1,80.53425459865439,3.899779490065308,5.219945924964259,73.92835077639448,49.080910056973885,88.3850091871727,0
120.27252312880385,6.611767932217884,1814.673396932465,1,80.54246336988972,3.376395098802357,6.114480086852474,78.21535581205951,61.26810571301472,119.71778728830128,0
154.99992645436367,8.522333312024275,494.64985712820487,2,80.54516730529336,1.0377947455197714,5.332045278986762,86.18084466657082,46.725221905646265,62.499161959609964,1
60.414090263098295,6.585424251888342,195.1983653685387,-3,80.5469894433935,1.0161092399560678,10.70237837855658,81.95525095924519,72.18127319334245,96.37808934588338,0
7.624485357338088,6.088918955371138,869.1028844847749,7,80.54538713312073,1.3430423972835979,6.410851503544421,83.42918157267427,86.90124884109721,17.95010578918741,1
72.25487306385698,4.827820682446513,-71.48064764412129,5,80.52105313653132,3.8140127856090813,5.072291922872336,75.27911584089081,81.44357057134332,39.71093683567063,0
96.1777149833886,5.719424657743127,1423.5905992342064,4,80.54136814191206,2.094477508580693,7.655579439284117,77.86706547477722,122.216846282701,53.51810281896338,1
104.48630295827024,3.2833474277260293,658.957190654057,4,80.53305404868223,2.7668863978976033,12.245473651171785,77.82113863349974,38.2328421009306,39.05518360015911,1
65.21953529057845,9.652266826249736,1456.1311070397207,5,80.52109278173411,0.2770462088695682,16.669750593339586,80.9587692911897,53.26714589321146,53.999445011708524,0
88.65276713499298,2.697154487543057,1555.7660632977509,2,80.54851670768208,3.9904903714179345,3.6846960008780822,84.80083704746596,65.63036424564035,58.73715772359342,0
22.53269657043502,6.263182745331495,349.720629011538,2,80.5312913499029,5.768060830310112,10.421768399238884,77.66232964131817,63.48218999846749,59.676207765838654,0
16.772683894943327,6.514352731378237,787.6667316036991,3,80.54229780735,1.6836655417312363,5.365170337696955,82.28108259874267,114.40080628002465,98.32330495859287,1
83.17743390567534,2.3415704868647382,1369.5593045702085,-1,80.55948858647159,0.5728926718534053,1.3521348085667286,77.66023478648988,85.7711130238074,37.28858321319751,1
80.22096614443731,5.884795330261433,1013.5339460189704,3,80.54752305519811,2.274239530518504,11.042713285896488,85.04107257965966,87.12953540947295,48.94610423671943,0
96.24834096590642,5.0523769377220225,606.8566461101489,4,80.54459820764191,4.220285325865688,6.573227774349296,78.9470783672982,45.76645489168165,82.99160974374362,1
72.40267457292454,7.86631268339941,911.8368500390245,4,80.51766787728401,3.375298260944743,12.140186799423077,79.61962976199864,76.79713976005067,112.22056279170218,1
114.54905375073628,5.898703022747334,-170.25023291917591,5,80.52556860780977,1.5224743858077334,14.66186421645371,85.00681093082214,54.511939355142694,123.51729933103093,0
99.71760352348439,4.406023140813672,1264.3023092437177,5,80.5453281353438,3.4115647283019817,7.597327818234293,87.41818131563113,44.81034849245062,36.43757909961994,0
119.11532214324438,7.056175092188676,1763.7049243420724,2,80.54863253839267,4.339181658412803,12.142232347387836,77.89498362812775,79.04333689305955,84.40370112761114,1
31.225697294141945,5.8540554067363155,645.4891145427304,4,80.53683582994162,1.526120487085357,5.487322388513579,78.6338912888125,53.20822439893018,93.78772810925207,0
125.25655500678926,9.998756983677648,743.8320748764712,5,80.53238274352867,1.3692363351792058,12.236992276651554,82.23684767104093,104.89936470240826,97.86846255803255,1
